Артикул;"Цена (Розница)";"Цена (Опт)";"Можно купить";"На складе";"Время отгрузки";Размер/Цвет;Валюта(Розница);Валюта(Опт)
46065;3565.00;2037.00;1;40;2;фиолетовый;RUB;RUB
46066;1346.00;708.40;0;0;3;;RUB;RUB
46070;6199.00;3542.00;1;1;2;коричневый;RUB;RUB
46072;6818.00;3896.20;1;7;2;черный;RUB;RUB
46073;2482.00;1379.07;1;32;2;телесный;RUB;RUB
46075;3034.00;1685.53;1;17;2;телесный;RUB;RUB
46078;2791.00;1550.50;1;18;2;черный;RUB;RUB
46079;1682.00;885.50;1;23;2;коричневый;RUB;RUB
46099;3188.00;1771.00;1;25;2;телесный;RUB;RUB
46102;1913.00;1062.60;1;7;2;фиолетовый;RUB;RUB
46106;3150.00;1750.00;1;16;2;черный;RUB;RUB
46107;5889.00;3364.90;0;0;3;;RUB;RUB
46109;5579.00;3187.80;1;26;2;черный;RUB;RUB
46111;4339.00;2479.40;0;0;3;;RUB;RUB
46118;2082.00;1156.44;1;7;2;"S-M красный с белым,L-XL красный с белым";RUB;RUB
46120;3143.00;1746.00;1;7;2;"S-M красный с белым,L-XL красный с белым";RUB;RUB
46131;2163.00;1201.79;0;0;3;;RUB;RUB
46134;1876.00;987.63;1;8;2;"L-XL красный с белым,S-M красный с белым";RUB;RUB
46139;1882.00;990.72;1;1;1;"L-XL красный";RUB;RUB
46146;2104.00;1169.03;0;0;3;;RUB;RUB
46147;1855.00;1030.47;0;0;3;;RUB;RUB
46154;1628.00;856.63;1;8;2;"L-XL красный с белым,S-M красный с белым";RUB;RUB
46161;2130.00;1183.12;0;0;3;;RUB;RUB
46162;1754.00;923.38;1;4;2;"S-M-L молочный,S-M-L серый";RUB;RUB
46181;7895.00;5093.43;1;10;2;телесный;RUB;RUB
46182;7895.00;5093.43;1;2;2;телесный;RUB;RUB
46189;7895.00;5093.43;1;1;2;телесный;RUB;RUB
46190;7895.00;5093.43;1;6;2;телесный;RUB;RUB
46194;4924.00;2813.85;1;3;2;черный;RUB;RUB
46198;7251.00;4143.61;0;0;3;;RUB;RUB
46199;670.00;297.60;1;11;2;;RUB;RUB
46200;670.00;297.60;1;11;2;;RUB;RUB
46201;670.00;297.60;1;11;2;;RUB;RUB
46202;670.00;297.60;1;11;2;;RUB;RUB
46203;670.00;297.60;1;11;2;;RUB;RUB
46204;670.00;297.60;1;11;2;;RUB;RUB
46209;1295.00;681.34;1;30;2;телесный;RUB;RUB
46257;2582.00;1434.69;0;0;3;;RUB;RUB
46258;4524.00;2585.13;1;8;2;фиолетовый;RUB;RUB
46259;4238.00;2421.88;0;0;3;;RUB;RUB
46260;5858.00;3347.24;1;11;2;розовый;RUB;RUB
46262;3567.00;2038.29;1;11;2;розовый;RUB;RUB
46270;549.00;244.01;0;0;3;;RUB;RUB
46271;549.00;244.01;0;0;3;;RUB;RUB
46272;4905.00;2803.12;0;0;3;;RUB;RUB
46275;941.00;470.45;0;0;3;;RUB;RUB
46276;941.00;470.45;1;41;2;синий;RUB;RUB
46277;941.00;470.45;1;24;2;серый;RUB;RUB
46278;941.00;470.45;0;0;3;;RUB;RUB
46281;2760.00;1533.34;0;0;3;;RUB;RUB
46282;3106.00;1725.82;1;11;2;розовый;RUB;RUB
46283;1536.00;808.57;0;0;3;;RUB;RUB
46286;3924.00;2242.30;0;0;3;;RUB;RUB
46287;6181.00;3531.98;0;0;3;;RUB;RUB
46288;6624.00;3785.40;1;11;2;красный;RUB;RUB
46289;6624.00;3785.40;1;11;2;фиолетовый;RUB;RUB
46290;6345.00;3625.63;1;11;2;розовый;RUB;RUB
46291;6942.00;3966.96;1;11;2;красный;RUB;RUB
46292;6942.00;3966.96;1;11;2;фиолетовый;RUB;RUB
46293;4507.00;2575.52;0;0;3;;RUB;RUB
46294;4507.00;2575.52;0;0;3;;RUB;RUB
46295;1439.00;757.54;1;11;2;черный;RUB;RUB
46296;1554.00;817.83;1;11;2;черный;RUB;RUB
46297;1786.00;939.83;1;7;2;черный;RUB;RUB
46298;1442.00;759.03;0;0;3;;RUB;RUB
46302;519.00;192.40;1;24;1;;RUB;RUB
46303;1292.00;680.00;1;23;1;;RUB;RUB
46312;519.00;192.40;1;32;1;;RUB;RUB
46313;1097.00;577.20;1;13;1;;RUB;RUB
46314;422.00;156.36;1;11;2;;RUB;RUB
46315;1054.00;554.84;1;11;2;;RUB;RUB
46316;456.00;202.64;0;0;3;;RUB;RUB
46317;960.00;480.00;1;20;1;;RUB;RUB
46318;365.00;135.00;1;14;1;;RUB;RUB
46319;960.00;480.00;1;14;1;;RUB;RUB
46320;365.00;135.00;1;13;1;;RUB;RUB
46321;960.00;480.00;1;19;1;;RUB;RUB
46322;240.00;80.00;1;33;1;;RUB;RUB
46323;982.00;491.04;0;0;3;;RUB;RUB
46325;240.00;80.00;1;33;1;;RUB;RUB
46326;630.00;280.00;1;15;1;;RUB;RUB
46327;240.00;80.00;1;34;1;;RUB;RUB
46328;630.00;280.00;1;12;1;;RUB;RUB
46329;240.00;80.00;1;29;1;;RUB;RUB
46330;655.00;291.20;1;11;2;;RUB;RUB
46331;240.00;80.00;1;13;1;;RUB;RUB
46332;630.00;280.00;1;17;1;;RUB;RUB
46333;240.00;80.00;1;34;1;;RUB;RUB
46335;630.00;280.00;1;16;1;;RUB;RUB
46337;240.00;80.00;1;29;1;;RUB;RUB
46386;1051.00;553.25;0;0;3;;RUB;RUB
46387;1051.00;553.25;0;0;3;;RUB;RUB
46388;983.00;517.28;0;0;3;;RUB;RUB
46389;1107.00;582.38;0;0;3;;RUB;RUB
46392;2217.00;1231.86;0;0;3;;RUB;RUB
46393;3051.00;1694.93;0;0;3;;RUB;RUB
46394;1900.00;1055.37;0;0;3;;RUB;RUB
46395;2019.00;1121.63;1;6;2;розовый;RUB;RUB
46396;2128.00;1182.13;0;0;3;;RUB;RUB
46398;2128.00;1182.13;0;0;3;;RUB;RUB
46401;4919.00;2810.79;0;0;3;;RUB;RUB
46404;3579.00;1988.22;1;11;2;красный;RUB;RUB
46413;1065.00;560.58;0;0;3;;RUB;RUB
46473;3509.00;2004.99;0;0;3;;RUB;RUB
46474;3564.00;2036.52;0;0;3;;RUB;RUB
46475;3630.00;2074.35;1;3;2;"S-M-L черный";RUB;RUB
46476;3928.00;2244.58;0;0;3;;RUB;RUB
46477;3234.00;1796.93;0;0;3;;RUB;RUB
46478;3053.00;1696.05;0;0;3;;RUB;RUB
46479;3110.00;1727.57;0;0;3;;RUB;RUB
46481;2985.00;1658.22;0;0;3;;RUB;RUB
46485;3478.00;1932.48;1;7;2;золото;RUB;RUB
46486;650.00;325.20;0;0;3;;RUB;RUB
46506;837.00;418.31;1;3;1;;RUB;RUB
46532;993.00;522.79;0;0;3;;RUB;RUB
46533;1821.00;958.66;1;2;2;черный;RUB;RUB
46534;1599.00;841.56;0;0;3;;RUB;RUB
46535;3662.00;2092.43;1;4;2;"S черный";RUB;RUB
46544;674.00;299.69;0;0;3;;RUB;RUB
46547;2106.00;1169.82;0;0;3;;RUB;RUB
46548;4682.00;2675.26;1;2;2;черный;RUB;RUB
46551;1585.00;834.20;1;3;2;"красный с черным";RUB;RUB
46552;817.00;408.37;1;2;2;черный;RUB;RUB
46553;817.00;408.37;0;0;3;;RUB;RUB
46555;993.00;496.64;1;3;2;черный;RUB;RUB
46583;1810.00;952.54;0;0;3;;RUB;RUB
46587;674.00;337.00;1;3;2;белый;RUB;RUB
46588;550.00;244.44;0;0;3;;RUB;RUB
46589;1434.00;754.89;1;7;2;телесный;RUB;RUB
46591;4947.00;2827.07;1;4;2;белый;RUB;RUB
46592;4947.00;2827.07;1;16;2;белый;RUB;RUB
46595;9468.00;6108.41;1;16;2;телесный;RUB;RUB
46596;1768.00;930.59;1;14;2;красный;RUB;RUB
46597;1767.00;929.86;1;10;2;коричневый;RUB;RUB
46598;1879.00;989.00;0;0;3;;RUB;RUB
46600;1978.00;1099.00;1;2;2;черный;RUB;RUB
46624;2164.00;1202.35;0;0;3;;RUB;RUB
46630;1740.00;915.60;1;5;2;черный;RUB;RUB
46632;1423.00;748.84;1;3;2;черный;RUB;RUB
46668;642.00;321.07;1;15;2;"синий с черным";RUB;RUB
46670;1969.00;1094.00;1;3;2;черный;RUB;RUB
46682;2961.00;1645.12;1;4;2;"черный с красным";RUB;RUB
46689;2473.00;1374.14;1;7;2;серебро;RUB;RUB
46702;387.00;143.40;1;15;2;розовый;RUB;RUB
46703;489.00;217.28;1;5;2;черный;RUB;RUB
46704;639.00;319.56;1;63;2;розовый;RUB;RUB
46706;2179.00;1210.56;0;0;3;;RUB;RUB
46715;1110.00;584.00;1;12;1;оранжевый;RUB;RUB
46719;969.00;510.00;1;1;2;;RUB;RUB
46720;922.00;461.00;1;101;2;;RUB;RUB
46721;1205.00;634.00;1;88;2;;RUB;RUB
46728;652.00;325.92;1;4;2;телесный;RUB;RUB
46735;1493.00;786.00;1;6;2;"M-L черный,S-M черный";RUB;RUB
46741;166.00;47.37;1;75;2;;RUB;RUB
46743;312.00;115.71;0;0;3;;RUB;RUB
46748;1290.00;679.00;0;0;3;;RUB;RUB
46749;2713.00;1507.38;0;0;3;;RUB;RUB
46752;2706.00;1503.50;1;68;2;телесный;RUB;RUB
46753;1078.00;567.45;0;0;3;;RUB;RUB
46754;1078.00;567.45;0;0;3;;RUB;RUB
46755;1078.00;567.45;1;32;2;телесный;RUB;RUB
46756;1078.00;567.45;1;19;2;телесный;RUB;RUB
46757;1700.00;894.83;1;146;2;телесный;RUB;RUB
46769;937.00;468.63;0;0;3;;RUB;RUB
46772;3294.00;1829.87;1;2;2;"M-L черный с белым";RUB;RUB
46774;2714.00;1507.79;0;0;3;;RUB;RUB
46776;368.00;136.36;0;0;3;;RUB;RUB
46778;1150.00;605.19;1;7;2;"S черный,L черный,M черный";RUB;RUB
46781;1389.00;731.17;1;2;2;"S-M-L черный";RUB;RUB
46782;1389.00;731.17;0;0;3;;RUB;RUB
46783;960.00;505.19;1;15;2;"S черный,L черный,M черный";RUB;RUB
46786;964.00;481.82;1;5;2;"M розовый,S розовый";RUB;RUB
46788;795.00;397.40;0;0;3;;RUB;RUB
46791;1342.00;706.49;0;0;3;;RUB;RUB
46792;735.00;367.53;0;0;3;;RUB;RUB
46793;1328.00;698.70;0;0;3;;RUB;RUB
46794;751.00;375.32;1;1;1;"белый с черным";RUB;RUB
46795;683.00;341.56;1;6;2;белый;RUB;RUB
46796;500.00;222.08;0;0;3;;RUB;RUB
46810;4708.00;2690.56;1;1;2;"M-L красный";RUB;RUB
46818;451.00;200.65;1;16;1;телесный;RUB;RUB
46836;431.00;159.60;1;1;1;;RUB;RUB
46846;681.00;340.48;1;2;1;;RUB;RUB
46883;2584.00;1435.44;0;0;3;;RUB;RUB
46896;571.00;253.88;0;0;3;;RUB;RUB
46897;741.00;370.25;0;0;3;;RUB;RUB
46899;1910.00;1061.21;0;0;3;;RUB;RUB
46902;821.00;410.44;0;0;3;;RUB;RUB
46904;537.00;198.87;0;0;3;;RUB;RUB
46908;371.00;137.28;0;0;3;;RUB;RUB
46909;385.00;142.77;0;0;3;;RUB;RUB
46910;415.00;153.75;0;0;3;;RUB;RUB
46911;931.00;465.44;0;0;3;;RUB;RUB
46912;931.00;465.44;0;0;3;;RUB;RUB
46916;562.00;249.65;1;36;2;красный;RUB;RUB
46918;992.00;495.91;0;0;3;;RUB;RUB
46919;992.00;495.91;0;0;3;;RUB;RUB
46920;992.00;495.91;0;0;3;;RUB;RUB
46922;797.00;398.59;0;0;3;;RUB;RUB
46928;2186.00;1214.38;0;0;3;;RUB;RUB
46932;533.00;236.95;0;0;3;;RUB;RUB
46933;402.00;148.80;0;0;3;;RUB;RUB
46935;3199.00;1777.15;0;0;3;;RUB;RUB
46940;948.00;473.91;0;0;3;;RUB;RUB
46943;1592.00;837.80;0;0;3;;RUB;RUB
46950;1496.00;787.14;0;0;3;;RUB;RUB
46951;1980.00;1100.14;0;0;3;;RUB;RUB
46953;3242.00;1800.84;0;0;3;;RUB;RUB
46954;2917.00;1620.59;0;0;3;;RUB;RUB
46955;2917.00;1620.59;0;0;3;;RUB;RUB
46957;1512.00;795.90;0;0;3;;RUB;RUB
46958;1512.00;795.90;0;0;3;;RUB;RUB
46959;1512.00;795.90;0;0;3;;RUB;RUB
46960;1150.00;605.50;0;0;3;;RUB;RUB
46961;2854.00;1585.47;0;0;3;;RUB;RUB
46962;2854.00;1585.47;0;0;3;;RUB;RUB
46964;1013.00;533.14;0;0;3;;RUB;RUB
46965;1769.00;930.89;1;24;2;розовый;RUB;RUB
46966;1560.00;820.87;0;0;3;;RUB;RUB
46967;2169.00;1205.07;0;0;3;;RUB;RUB
46968;1716.00;902.96;1;24;2;телесный;RUB;RUB
46969;1318.00;693.51;1;24;2;телесный;RUB;RUB
46970;1742.00;916.92;1;24;2;телесный;RUB;RUB
46972;855.00;427.36;0;0;3;;RUB;RUB
46973;1295.00;681.66;0;0;3;;RUB;RUB
46975;1392.00;732.43;0;0;3;;RUB;RUB
46976;1350.00;710.44;0;0;3;;RUB;RUB
46977;1013.00;533.14;0;0;3;;RUB;RUB
46978;1807.00;951.19;0;0;3;;RUB;RUB
46979;1906.00;1059.10;0;0;3;;RUB;RUB
46980;2169.00;1205.07;0;0;3;;RUB;RUB
46981;2769.00;1538.08;0;0;3;;RUB;RUB
46982;2769.00;1538.08;0;0;3;;RUB;RUB
46983;366.00;135.40;0;0;3;;RUB;RUB
46984;445.00;164.73;0;0;3;;RUB;RUB
46985;445.00;164.73;0;0;3;;RUB;RUB
46986;480.00;177.71;0;0;3;;RUB;RUB
46988;480.00;177.71;0;0;3;;RUB;RUB
46989;297.00;109.82;0;0;3;;RUB;RUB
46990;454.00;167.98;0;0;3;;RUB;RUB
46991;297.00;109.82;0;0;3;;RUB;RUB
46996;1368.00;719.74;0;0;3;;RUB;RUB
46997;1368.00;719.74;0;0;3;;RUB;RUB
47002;1157.00;608.89;0;0;3;;RUB;RUB
47003;1157.00;608.89;0;0;3;;RUB;RUB
47013;1933.00;1073.90;0;0;3;;RUB;RUB
47014;1356.00;713.82;0;0;3;;RUB;RUB
47016;1627.00;856.41;0;0;3;;RUB;RUB
47017;1257.00;661.35;0;0;3;;RUB;RUB
47018;1368.00;719.74;0;0;3;;RUB;RUB
47019;1059.00;557.26;0;0;3;;RUB;RUB
47020;1229.00;646.97;0;0;3;;RUB;RUB
47021;1229.00;646.97;0;0;3;;RUB;RUB
47027;2022.00;1123.42;0;0;3;;RUB;RUB
47029;2702.00;1500.84;0;0;3;;RUB;RUB
47030;2702.00;1500.84;0;0;3;;RUB;RUB
47031;3041.00;1689.56;0;0;3;;RUB;RUB
47033;1776.00;934.70;0;0;3;;RUB;RUB
47034;2362.00;1312.12;0;0;3;;RUB;RUB
47035;2022.00;1123.42;0;0;3;;RUB;RUB
47036;2500.00;1389.14;0;0;3;;RUB;RUB
47037;1838.00;967.28;0;0;3;;RUB;RUB
47038;1405.00;739.63;0;0;3;;RUB;RUB
47039;2146.00;1191.96;0;0;3;;RUB;RUB
47040;2146.00;1191.96;0;0;3;;RUB;RUB
47041;2146.00;1191.96;0;0;3;;RUB;RUB
47042;1667.00;877.57;0;0;3;;RUB;RUB
47043;2497.00;1387.01;0;0;3;;RUB;RUB
47044;691.00;345.70;0;0;3;;RUB;RUB
47045;691.00;345.70;0;0;3;;RUB;RUB
47046;1881.00;1045.13;0;0;3;;RUB;RUB
47047;2049.00;1138.22;0;0;3;;RUB;RUB
47049;3381.00;1878.28;0;0;3;;RUB;RUB
47050;3528.00;1959.94;0;0;3;;RUB;RUB
47051;3423.00;1901.54;0;0;3;;RUB;RUB
47052;3423.00;1901.54;0;0;3;;RUB;RUB
47053;4245.00;2425.81;0;0;3;;RUB;RUB
47054;4245.00;2425.81;0;0;3;;RUB;RUB
47055;4245.00;2425.81;0;0;3;;RUB;RUB
47056;1077.00;566.99;0;0;3;;RUB;RUB
47057;1077.00;566.99;0;0;3;;RUB;RUB
47058;1131.00;595.34;0;0;3;;RUB;RUB
47059;1131.00;595.34;0;0;3;;RUB;RUB
47067;3191.00;1772.91;0;0;3;;RUB;RUB
47068;3191.00;1772.91;0;0;3;;RUB;RUB
47069;2280.00;1266.43;0;0;3;;RUB;RUB
47071;1869.00;983.78;0;0;3;;RUB;RUB
47072;1043.00;548.80;0;0;3;;RUB;RUB
47073;1043.00;548.80;0;0;3;;RUB;RUB
47074;979.00;515.37;0;0;3;;RUB;RUB
47077;4240.00;2422.85;0;0;3;;RUB;RUB
47078;3280.00;1822.42;0;0;3;;RUB;RUB
47080;6815.00;3894.07;0;0;3;;RUB;RUB
47081;6815.00;3894.07;0;0;3;;RUB;RUB
47084;1676.00;882.23;0;0;3;;RUB;RUB
47085;1729.00;910.15;0;0;3;;RUB;RUB
47086;1729.00;910.15;0;0;3;;RUB;RUB
47087;1032.00;543.30;0;0;3;;RUB;RUB
47088;1211.00;637.24;0;0;3;;RUB;RUB
47089;1211.00;637.24;0;0;3;;RUB;RUB
47090;1211.00;637.24;0;0;3;;RUB;RUB
47091;1258.00;662.21;0;0;3;;RUB;RUB
47092;2383.00;1323.98;0;0;3;;RUB;RUB
47093;2455.00;1363.75;0;0;3;;RUB;RUB
47094;2455.00;1363.75;0;0;3;;RUB;RUB
47095;2616.00;1453.46;1;1;1;телесный;RUB;RUB
47096;3134.00;1741.19;0;0;3;;RUB;RUB
47097;2628.00;1459.80;0;0;3;;RUB;RUB
47098;2705.00;1502.96;0;0;3;;RUB;RUB
47099;2628.00;1459.80;0;0;3;;RUB;RUB
47100;2628.00;1459.80;0;0;3;;RUB;RUB
47101;2705.00;1502.96;0;0;3;;RUB;RUB
47102;2628.00;1459.80;0;0;3;;RUB;RUB
47103;2628.00;1459.80;0;0;3;;RUB;RUB
47104;4046.00;2311.98;0;0;3;;RUB;RUB
47106;2500.00;1389.14;0;0;3;;RUB;RUB
47108;5283.00;3019.04;0;0;3;;RUB;RUB
47109;4695.00;2683.06;0;0;3;;RUB;RUB
47111;4695.00;2683.06;0;0;3;;RUB;RUB
47112;2728.00;1515.66;0;0;3;;RUB;RUB
47113;2728.00;1515.66;0;0;3;;RUB;RUB
47115;1753.00;922.84;0;0;3;;RUB;RUB
47117;3773.00;2156.27;0;0;3;;RUB;RUB
47118;3773.00;2156.27;0;0;3;;RUB;RUB
47119;2181.00;1211.42;0;0;3;;RUB;RUB
47120;2078.00;1154.29;0;0;3;;RUB;RUB
47121;2101.00;1166.99;0;0;3;;RUB;RUB
47122;1307.00;688.01;0;0;3;;RUB;RUB
47124;1241.00;653.31;0;0;3;;RUB;RUB
47125;1862.00;979.97;0;0;3;;RUB;RUB
47135;3364.00;1868.96;0;0;3;;RUB;RUB
47136;3364.00;1868.96;0;0;3;;RUB;RUB
47139;5582.00;3189.98;0;0;3;;RUB;RUB
47145;730.00;364.99;0;0;3;;RUB;RUB
47148;835.00;417.66;0;0;3;;RUB;RUB
47187;642.00;320.77;0;0;3;;RUB;RUB
47192;3407.00;1892.89;0;0;3;;RUB;RUB
47193;3407.00;1892.89;0;0;3;;RUB;RUB
47194;2038.00;1132.36;1;1;1;"фиолетовый с черным";RUB;RUB
47200;2627.00;1459.56;0;0;3;;RUB;RUB
47213;648.00;324.00;0;0;3;;RUB;RUB
47214;961.00;505.68;0;0;3;;RUB;RUB
47219;1579.00;830.88;0;0;3;;RUB;RUB
47222;962.00;481.03;0;0;3;;RUB;RUB
47228;536.00;198.57;0;0;3;;RUB;RUB
47229;497.00;220.78;0;0;3;;RUB;RUB
47233;2677.00;1487.30;0;0;3;;RUB;RUB
47234;1676.00;882.34;0;0;3;;RUB;RUB
47235;985.00;518.55;0;0;3;;RUB;RUB
47236;892.00;446.19;0;0;3;;RUB;RUB
47237;1664.00;875.87;0;0;3;;RUB;RUB
47240;924.00;461.75;1;36;2;фиолетовый;RUB;RUB
47242;1237.00;650.80;0;0;3;;RUB;RUB
47246;953.00;501.66;0;0;3;;RUB;RUB
47252;1016.00;534.62;0;0;3;;RUB;RUB
47254;1195.00;629.10;0;0;3;;RUB;RUB
47256;1620.00;852.58;0;0;3;;RUB;RUB
47268;2261.00;1256.28;0;0;3;;RUB;RUB
47269;1528.00;803.95;0;0;3;;RUB;RUB
47270;965.00;482.37;0;0;3;;RUB;RUB
47274;2064.00;1146.68;0;0;3;;RUB;RUB
47283;1331.00;700.71;0;0;3;;RUB;RUB
47285;1483.00;780.68;0;0;3;;RUB;RUB
47289;2993.00;1662.90;0;0;3;;RUB;RUB
47290;1608.00;846.57;0;0;3;;RUB;RUB
47291;2018.00;1120.88;0;0;3;;RUB;RUB
47292;2018.00;1120.88;0;0;3;;RUB;RUB
47293;1957.00;1087.02;0;0;3;;RUB;RUB
47294;1829.00;1016.36;0;0;3;;RUB;RUB
47295;1829.00;1016.36;0;0;3;;RUB;RUB
47296;2079.00;1154.73;0;0;3;;RUB;RUB
47297;1463.00;770.10;0;0;3;;RUB;RUB
47298;1463.00;770.10;0;0;3;;RUB;RUB
47299;1222.00;643.16;0;0;3;;RUB;RUB
47300;1222.00;643.16;0;0;3;;RUB;RUB
47302;1222.00;643.16;0;0;3;;RUB;RUB
47303;1222.00;643.16;0;0;3;;RUB;RUB
47305;2412.00;1340.05;0;0;3;;RUB;RUB
47307;1126.00;592.38;0;0;3;;RUB;RUB
47308;2156.00;1197.88;0;0;3;;RUB;RUB
47309;2217.00;1231.73;0;0;3;;RUB;RUB
47310;1037.00;545.84;0;0;3;;RUB;RUB
47312;2893.00;1607.47;0;0;3;;RUB;RUB
47313;3007.00;1670.51;0;0;3;;RUB;RUB
47315;1040.00;547.53;1;24;2;оранжевый;RUB;RUB
47316;1187.00;624.96;1;24;2;оранжевый;RUB;RUB
47317;486.00;215.80;0;0;3;;RUB;RUB
47318;486.00;215.80;0;0;3;;RUB;RUB
47319;486.00;215.80;0;0;3;;RUB;RUB
47320;2241.00;1245.27;0;0;3;;RUB;RUB
47321;2567.00;1426.37;0;0;3;;RUB;RUB
47322;1917.00;1065.02;0;0;3;;RUB;RUB
47323;2567.00;1426.37;0;0;3;;RUB;RUB
47324;2567.00;1426.37;0;0;3;;RUB;RUB
47326;3256.00;1808.89;0;0;3;;RUB;RUB
47327;1613.00;848.80;0;0;3;;RUB;RUB
47328;1613.00;848.80;0;0;3;;RUB;RUB
47329;1613.00;848.80;0;0;3;;RUB;RUB
47331;1613.00;848.80;0;0;3;;RUB;RUB
47333;3411.00;1894.77;0;0;3;;RUB;RUB
47334;3411.00;1894.77;0;0;3;;RUB;RUB
47335;1613.00;848.80;0;0;3;;RUB;RUB
47338;1834.00;965.16;0;0;3;;RUB;RUB
47339;2020.00;1122.15;0;0;3;;RUB;RUB
47340;1808.00;1004.51;0;0;3;;RUB;RUB
47341;1912.00;1062.48;0;0;3;;RUB;RUB
47342;1949.00;1082.79;0;0;3;;RUB;RUB
47343;2020.00;1122.15;0;0;3;;RUB;RUB
47344;2230.00;1238.92;0;0;3;;RUB;RUB
47345;2230.00;1238.92;0;0;3;;RUB;RUB
47347;2088.00;1160.23;0;0;3;;RUB;RUB
47348;2371.00;1317.21;0;0;3;;RUB;RUB
47349;2893.00;1607.47;0;0;3;;RUB;RUB
47351;2893.00;1607.47;0;0;3;;RUB;RUB
47354;3290.00;1827.92;0;0;3;;RUB;RUB
47356;3290.00;1827.92;0;0;3;;RUB;RUB
47358;2196.00;1219.89;0;0;3;;RUB;RUB
47359;2196.00;1219.89;0;0;3;;RUB;RUB
47360;2196.00;1219.89;0;0;3;;RUB;RUB
47361;2196.00;1219.89;0;0;3;;RUB;RUB
47362;913.00;456.56;0;0;3;;RUB;RUB
47363;2383.00;1323.98;0;0;3;;RUB;RUB
47365;2973.00;1651.90;0;0;3;;RUB;RUB
47366;2973.00;1651.90;0;0;3;;RUB;RUB
47367;2973.00;1651.90;0;0;3;;RUB;RUB
47368;2200.00;1222.43;0;0;3;;RUB;RUB
47370;779.00;389.70;0;0;3;;RUB;RUB
47371;2893.00;1607.47;0;0;3;;RUB;RUB
47372;2893.00;1607.47;0;0;3;;RUB;RUB
47373;2893.00;1607.47;0;0;3;;RUB;RUB
47374;5109.00;2919.18;0;0;3;;RUB;RUB
47375;5109.00;2919.18;0;0;3;;RUB;RUB
47377;1045.00;550.07;0;0;3;;RUB;RUB
47378;1045.00;550.07;0;0;3;;RUB;RUB
47379;1954.00;1085.75;0;0;3;;RUB;RUB
47380;1954.00;1085.75;0;0;3;;RUB;RUB
47381;2414.00;1341.32;0;0;3;;RUB;RUB
47382;2078.00;1154.29;0;0;3;;RUB;RUB
47383;2226.00;1236.81;0;0;3;;RUB;RUB
47403;1286.00;677.01;0;0;3;;RUB;RUB
47436;11403.00;7356.54;0;0;3;;RUB;RUB
47454;2210.00;1228.00;1;2;2;розовый;RUB;RUB
47471;559.00;248.32;1;36;2;фиолетовый;RUB;RUB
47481;1267.00;666.88;0;0;3;;RUB;RUB
47492;1054.00;554.72;0;0;3;;RUB;RUB
47501;1023.00;538.64;0;0;3;;RUB;RUB
47502;702.00;351.20;0;0;3;;RUB;RUB
47512;4937.00;2821.01;0;0;3;;RUB;RUB
47519;891.00;445.38;0;0;3;;RUB;RUB
47520;930.00;465.24;0;0;3;;RUB;RUB
47527;1115.00;586.88;0;0;3;;RUB;RUB
47528;2517.00;1398.06;0;0;3;;RUB;RUB
47531;1115.00;586.88;0;0;3;;RUB;RUB
47532;2011.00;1117.49;0;0;3;;RUB;RUB
47533;1169.00;615.02;0;0;3;;RUB;RUB
47534;3651.00;2086.24;0;0;3;;RUB;RUB
47535;4705.00;2688.40;0;0;3;;RUB;RUB
47536;812.00;405.99;0;0;3;;RUB;RUB
47537;812.00;405.99;0;0;3;;RUB;RUB
47539;812.00;405.99;0;0;3;;RUB;RUB
